Ticker,Expiration(T),Type,Strike(K),Last Option Price (c),Stock Price (S),Moneyness (M = S/K)
AAPL,2026-01-16,Call,275,11.49,213,0.775454545
AAPL,2026-01-16,Call,280,10.52,213,0.761607143
AAPL,2026-01-16,Call,285,9.25,213,0.748245614
AAPL,2026-01-16,Call,290,8.45,213,0.735344828
AAPL,2026-01-16,Call,300,7,213,0.710833333
AAPL,2026-01-16,Call,310,5.85,213,0.687903226
AAPL,2026-01-16,Call,320,4.85,213,0.66640625
AAPL,2026-01-16,Put,50,0.06,213,4.265
AAPL,2026-01-16,Put,55,0.06,213,3.877272727
AAPL,2026-01-16,Put,60,0.07,213,3.554166667
AAPL,2026-01-16,Put,65,0.1,213,3.280769231
AAPL,2026-01-16,Put,70,0.12,213,3.046428571
AAPL,2026-01-16,Put,75,0.22,213,2.843333333
AAPL,2026-01-16,Put,80,0.24,213,2.665625
AAPL,2026-01-16,Put,85,0.35,213,2.508823529
AAPL,2026-01-16,Put,90,0.38,213,2.369444444
AAPL,2026-01-16,Put,95,0.46,213,2.244736842
AAPL,2026-01-16,Put,100,0.56,213,2.1325
AAPL,2026-01-16,Put,105,0.77,213,2.030952381
AAPL,2026-01-16,Put,110,0.88,213,1.938636364
AAPL,2026-01-16,Put,115,0.98,213,1.854347826
AAPL,2026-01-16,Put,120,1.25,213,1.777083333
AAPL,2026-01-16,Put,125,1.5,213,1.706
AAPL,2026-01-16,Put,130,1.78,213,1.640384615
AAPL,2026-01-16,Put,135,2.11,213,1.57962963
AAPL,2026-01-16,Put,140,2.51,213,1.523214286
AAPL,2026-01-16,Put,145,3,213,1.470689655
AAPL,2026-01-16,Put,150,3.55,213,1.421666667
AAPL,2026-01-16,Put,155,4.15,213,1.375806452
AAPL,2026-01-16,Put,160,4.7,213,1.3328125
AAPL,2026-01-16,Put,165,5.55,213,1.292424242
AAPL,2026-01-16,Put,170,6.4,213,1.254411765
AAPL,2026-01-16,Put,175,7.37,213,1.218571429
AAPL,2026-01-16,Put,180,8.54,213,1.184722222
AAPL,2026-01-16,Put,185,10,213,1.152702703
AAPL,2026-01-16,Put,190,11.4,213,1.122368421
AAPL,2026-01-16,Put,195,12.86,213,1.093589744
AAPL,2026-01-16,Put,200,14.5,213,1.06625
AAPL,2026-01-16,Put,205,16,213,1.040243902
AAPL,2026-01-16,Put,210,18.2,213,1.01547619
AAPL,2026-01-16,Put,215,21.19,213,0.991860465
AAPL,2026-01-16,Put,220,22.71,213,0.969318182
AAPL,2026-01-16,Put,225,25.68,213,0.947777778
AAPL,2026-01-16,Put,230,29.47,213,0.927173913
AAPL,2026-01-16,Put,235,31.26,213,0.907446809
AAPL,2026-01-16,Put,240,37.2,213,0.888541667
AAPL,2026-01-16,Put,245,35.71,213,0.870408163
AAPL,2026-01-16,Put,250,40.9,213,0.853
AAPL,2026-01-16,Put,255,68.81,213,0.83627451
AAPL,2026-01-16,Put,260,51.7,213,0.820192308
AAPL,2026-01-16,Put,265,55.15,213,0.804716981
AAPL,2026-01-16,Put,270,59.6,213,0.789814815
AAPL,2026-01-16,Put,275,81.1,213,0.775454545
AAPL,2026-01-16,Put,280,87.17,213,0.761607143
AAPL,2026-01-16,Put,285,95.13,213,0.748245614
AAPL,2026-01-16,Put,290,117.4,213,0.735344828
AAPL,2026-01-16,Put,300,91.75,213,0.710833333
AAPL,2026-01-16,Put,310,119.99,213,0.687903226
AAPL,2026-06-18,Call,50,164,213,4.265
AAPL,2026-06-18,Call,55,159,213,3.877272727
AAPL,2026-06-18,Call,60,154.77,213,3.554166667
AAPL,2026-06-18,Call,65,156.6,213,3.280769231
AAPL,2026-06-18,Call,70,130.72,213,3.046428571
AAPL,2026-06-18,Call,75,115.42,213,2.843333333
AAPL,2026-06-18,Call,80,138.68,213,2.665625
AAPL,2026-06-18,Call,85,106.2,213,2.508823529
AAPL,2026-06-18,Call,90,132.25,213,2.369444444
AAPL,2026-06-18,Call,95,130.67,213,2.244736842
AAPL,2026-06-18,Call,100,117.95,213,2.1325
AAPL,2026-06-18,Call,105,120,213,2.030952381
AAPL,2026-06-18,Call,110,108.8,213,1.938636364
AAPL,2026-06-18,Call,115,108.66,213,1.854347826
AAPL,2026-06-18,Call,120,100.9,213,1.777083333
AAPL,2026-06-18,Call,125,104.77,213,1.706
AAPL,2026-06-18,Call,130,91.5,213,1.640384615
AAPL,2026-06-18,Call,135,92.15,213,1.57962963
AAPL,2026-06-18,Call,140,89.3,213,1.523214286
AAPL,2026-06-18,Call,145,80.3,213,1.470689655
AAPL,2026-06-18,Call,150,80.4,213,1.421666667
AAPL,2026-06-18,Call,155,77.48,213,1.375806452
AAPL,2026-06-18,Call,160,70.92,213,1.3328125
AAPL,2026-06-18,Call,165,69.7,213,1.292424242
AAPL,2026-06-18,Call,170,66.4,213,1.254411765
AAPL,2026-06-18,Call,175,60.17,213,1.218571429
AAPL,2026-06-18,Call,180,58.5,213,1.184722222
AAPL,2026-06-18,Call,185,52.26,213,1.152702703
AAPL,2026-06-18,Call,190,50.1,213,1.122368421
AAPL,2026-06-18,Call,195,49.6,213,1.093589744
AAPL,2026-06-18,Call,200,46.04,213,1.06625
AAPL,2026-06-18,Call,205,43.5,213,1.040243902
AAPL,2026-06-18,Call,210,40.79,213,1.01547619
AAPL,2026-06-18,Call,215,37.23,213,0.991860465
AAPL,2026-06-18,Call,220,35.11,213,0.969318182
AAPL,2026-06-18,Call,225,33,213,0.947777778
AAPL,2026-06-18,Call,230,31.1,213,0.927173913
AAPL,2026-06-18,Call,235,28.36,213,0.907446809
AAPL,2026-06-18,Call,240,26.9,213,0.888541667
AAPL,2026-06-18,Call,245,24.8,213,0.870408163
AAPL,2026-06-18,Call,250,22.66,213,0.853
AAPL,2026-06-18,Call,255,19.2,213,0.83627451
AAPL,2026-06-18,Call,260,19.12,213,0.820192308
AAPL,2026-06-18,Call,265,18.11,213,0.804716981
AAPL,2026-06-18,Call,270,15.4,213,0.789814815
AAPL,2026-06-18,Call,275,13.91,213,0.775454545
AAPL,2026-06-18,Call,280,14.15,213,0.761607143
AAPL,2026-06-18,Call,285,11.39,213,0.748245614
AAPL,2026-06-18,Call,290,12.3,213,0.735344828
AAPL,2026-06-18,Call,300,10.4,213,0.710833333
AAPL,2026-06-18,Call,310,8.75,213,0.687903226
AAPL,2026-06-18,Call,320,7.63,213,0.66640625
AAPL,2026-06-18,Put,50,0.12,213,4.265
AAPL,2026-06-18,Put,55,0.12,213,3.877272727
AAPL,2026-06-18,Put,60,0.19,213,3.554166667
AAPL,2026-06-18,Put,65,0.22,213,3.280769231
AAPL,2026-06-18,Put,70,0.44,213,3.046428571
AAPL,2026-06-18,Put,75,0.52,213,2.843333333
AAPL,2026-06-18,Put,80,0.43,213,2.665625
AAPL,2026-06-18,Put,85,0.53,213,2.508823529
AAPL,2026-06-18,Put,90,0.6,213,2.369444444
AAPL,2026-06-18,Put,95,0.67,213,2.244736842
AAPL,2026-06-18,Put,100,0.83,213,2.1325
AAPL,2026-06-18,Put,105,1.04,213,2.030952381
AAPL,2026-06-18,Put,110,1.34,213,1.938636364
AAPL,2026-06-18,Put,115,1.6,213,1.854347826
AAPL,2026-06-18,Put,120,1.76,213,1.777083333
AAPL,2026-06-18,Put,125,2.1,213,1.706
AAPL,2026-06-18,Put,130,2.65,213,1.640384615
AAPL,2026-06-18,Put,135,3.1,213,1.57962963
AAPL,2026-06-18,Put,140,3.4,213,1.523214286
AAPL,2026-06-18,Put,145,4.05,213,1.470689655
AAPL,2026-06-18,Put,150,4.75,213,1.421666667
AAPL,2026-06-18,Put,155,5.66,213,1.375806452
AAPL,2026-06-18,Put,160,6.3,213,1.3328125
AAPL,2026-06-18,Put,165,6.95,213,1.292424242
AAPL,2026-06-18,Put,170,8.12,213,1.254411765
AAPL,2026-06-18,Put,175,9.22,213,1.218571429
AAPL,2026-06-18,Put,180,10.6,213,1.184722222
AAPL,2026-06-18,Put,185,11.87,213,1.152702703
AAPL,2026-06-18,Put,190,13.37,213,1.122368421
AAPL,2026-06-18,Put,195,15.65,213,1.093589744
AAPL,2026-06-18,Put,200,17.34,213,1.06625
AAPL,2026-06-18,Put,205,18.45,213,1.040243902
AAPL,2026-06-18,Put,210,20.42,213,1.01547619
AAPL,2026-06-18,Put,215,23.77,213,0.991860465
AAPL,2026-06-18,Put,220,24.5,213,0.969318182
AAPL,2026-06-18,Put,225,27.6,213,0.947777778
AAPL,2026-06-18,Put,230,27.84,213,0.927173913
AAPL,2026-06-18,Put,235,32.15,213,0.907446809
AAPL,2026-06-18,Put,240,37.5,213,0.888541667
AAPL,2026-06-18,Put,245,76.2,213,0.870408163
AAPL,2026-06-18,Put,250,41.65,213,0.853
AAPL,2026-06-18,Put,255,47.55,213,0.83627451
AAPL,2026-06-18,Put,260,46.9,213,0.820192308
AAPL,2026-06-18,Put,270,57.81,213,0.789814815
AAPL,2026-06-18,Put,275,67.17,213,0.775454545
AAPL,2026-06-18,Put,280,96.3,213,0.761607143
AAPL,2026-06-18,Put,300,109.83,213,0.710833333
AAPL,2026-06-18,Put,310,105.38,213,0.687903226
AAPL,2026-12-18,Call,50,167,213,4.265
AAPL,2026-12-18,Call,60,155.24,213,3.554166667
AAPL,2026-12-18,Call,70,150.01,213,3.046428571
AAPL,2026-12-18,Call,80,139.2,213,2.665625
AAPL,2026-12-18,Call,85,115.2,213,2.508823529
AAPL,2026-12-18,Call,90,127.6,213,2.369444444
AAPL,2026-12-18,Call,95,128.6,213,2.244736842
AAPL,2026-12-18,Call,100,123.4,213,2.1325
AAPL,2026-12-18,Call,105,114,213,2.030952381
AAPL,2026-12-18,Call,110,113.7,213,1.938636364
AAPL,2026-12-18,Call,115,107.5,213,1.854347826
AAPL,2026-12-18,Call,120,103.15,213,1.777083333
AAPL,2026-12-18,Call,125,103.75,213,1.706
AAPL,2026-12-18,Call,130,100.85,213,1.640384615
AAPL,2026-12-18,Call,135,95.72,213,1.57962963
AAPL,2026-12-18,Call,140,91.77,213,1.523214286
AAPL,2026-12-18,Call,145,84.5,213,1.470689655
AAPL,2026-12-18,Call,150,84.42,213,1.421666667
AAPL,2026-12-18,Call,155,80,213,1.375806452
AAPL,2026-12-18,Call,160,76.16,213,1.3328125
AAPL,2026-12-18,Call,165,70.45,213,1.292424242
AAPL,2026-12-18,Call,170,69.19,213,1.254411765
AAPL,2026-12-18,Call,175,62.9,213,1.218571429
AAPL,2026-12-18,Call,180,62.6,213,1.184722222
AAPL,2026-12-18,Call,185,57.21,213,1.152702703
AAPL,2026-12-18,Call,190,56.32,213,1.122368421
AAPL,2026-12-18,Call,195,51.63,213,1.093589744
AAPL,2026-12-18,Call,200,50.9,213,1.06625
AAPL,2026-12-18,Call,210,46,213,1.01547619
AAPL,2026-12-18,Call,220,40.88,213,0.969318182
AAPL,2026-12-18,Call,230,35.5,213,0.927173913
AAPL,2026-12-18,Call,240,31.64,213,0.888541667
AAPL,2026-12-18,Call,250,28.06,213,0.853
AAPL,2026-12-18,Call,260,24.55,213,0.820192308
AAPL,2026-12-18,Call,270,21.52,213,0.789814815
AAPL,2026-12-18,Call,280,18.45,213,0.761607143
AAPL,2026-12-18,Call,290,14.6,213,0.735344828
AAPL,2026-12-18,Call,300,14.4,213,0.710833333
AAPL,2026-12-18,Call,310,12.6,213,0.687903226
AAPL,2026-12-18,Call,320,11,213,0.66640625
AAPL,2026-12-18,Call,330,9,213,0.646212121
AAPL,2026-12-18,Call,340,8.43,213,0.627205882
AAPL,2026-12-18,Call,350,7.15,213,0.609285714
AAPL,2026-12-18,Put,50,0.18,213,4.265
AAPL,2026-12-18,Put,60,0.25,213,3.554166667
AAPL,2026-12-18,Put,70,0.45,213,3.046428571
AAPL,2026-12-18,Put,80,0.66,213,2.665625
AAPL,2026-12-18,Put,85,0.67,213,2.508823529
AAPL,2026-12-18,Put,90,0.88,213,2.369444444
AAPL,2026-12-18,Put,95,1.01,213,2.244736842
AAPL,2026-12-18,Put,100,1.22,213,2.1325
AAPL,2026-12-18,Put,105,1.5,213,2.030952381
AAPL,2026-12-18,Put,110,1.8,213,1.938636364
AAPL,2026-12-18,Put,115,2.24,213,1.854347826
AAPL,2026-12-18,Put,120,2.42,213,1.777083333
AAPL,2026-12-18,Put,125,2.86,213,1.706
AAPL,2026-12-18,Put,130,3.25,213,1.640384615
AAPL,2026-12-18,Put,135,3.75,213,1.57962963
AAPL,2026-12-18,Put,140,4.35,213,1.523214286
AAPL,2026-12-18,Put,145,5.3,213,1.470689655
AAPL,2026-12-18,Put,150,5.72,213,1.421666667
AAPL,2026-12-18,Put,155,6.6,213,1.375806452
AAPL,2026-12-18,Put,160,7.95,213,1.3328125
AAPL,2026-12-18,Put,165,8.45,213,1.292424242
AAPL,2026-12-18,Put,170,9.62,213,1.254411765
AAPL,2026-12-18,Put,175,11,213,1.218571429
AAPL,2026-12-18,Put,180,12.04,213,1.184722222
AAPL,2026-12-18,Put,185,13.55,213,1.152702703
AAPL,2026-12-18,Put,190,15.12,213,1.122368421
AAPL,2026-12-18,Put,195,16.88,213,1.093589744
AAPL,2026-12-18,Put,200,18.5,213,1.06625
AAPL,2026-12-18,Put,210,22.65,213,1.01547619
AAPL,2026-12-18,Put,220,26.55,213,0.969318182
AAPL,2026-12-18,Put,230,32,213,0.927173913
AAPL,2026-12-18,Put,240,37.55,213,0.888541667
AAPL,2026-12-18,Put,250,46.95,213,0.853
AAPL,2026-12-18,Put,260,53.75,213,0.820192308
AAPL,2026-12-18,Put,270,58.44,213,0.789814815
AAPL,2026-12-18,Put,280,67.18,213,0.761607143
AAPL,2026-12-18,Put,290,80.05,213,0.735344828
AAPL,2026-12-18,Put,300,88.7,213,0.710833333
AAPL,2026-12-18,Put,310,117.28,213,0.687903226
AAPL,2026-12-18,Put,330,134.83,213,0.646212121
AAPL,2026-12-18,Put,340,126.45,213,0.627205882
AAPL,2026-12-18,Put,350,134.4,213,0.609285714
TSLA,2024-06-28,Call,75,120.98,197,2.618266602
TSLA,2024-06-28,Call,80,104.05,197,2.454624939
TSLA,2024-06-28,Call,85,98.85,197,2.310235237
TSLA,2024-06-28,Call,90,93.1,197,2.181888835
TSLA,2024-06-28,Call,95,85.84,197,2.06705258
TSLA,2024-06-28,Call,100,94.85,197,1.963699951
TSLA,2024-06-28,Call,105,76.37,197,1.87019043
TSLA,2024-06-28,Call,110,77.16,197,1.785181774
TSLA,2024-06-28,Call,115,66.88,197,1.707565175
TSLA,2024-06-28,Call,120,75.8,197,1.636416626
TSLA,2024-06-28,Call,125,71.18,197,1.570959961
TSLA,2024-06-28,Call,130,67.8,197,1.510538424
TSLA,2024-06-28,Call,135,58.15,197,1.454592556
TSLA,2024-06-28,Call,140,56.71,197,1.402642822
TSLA,2024-06-28,Call,145,51.79,197,1.354275828
TSLA,2024-06-28,Call,150,46.87,197,1.309133301
TSLA,2024-06-28,Call,155,42.27,197,1.266903194
TSLA,2024-06-28,Call,157.5,38.97,197,1.24679362
TSLA,2024-06-28,Call,160,36.5,197,1.227312469
TSLA,2024-06-28,Call,162.5,32.52,197,1.208430739
TSLA,2024-06-28,Call,165,31.29,197,1.190121183
TSLA,2024-06-28,Call,167.5,29.44,197,1.17235818
TSLA,2024-06-28,Call,170,26.7,197,1.155117618
TSLA,2024-06-28,Call,172.5,24,197,1.138376783
TSLA,2024-06-28,Call,175,21.7,197,1.122114258
TSLA,2024-06-28,Call,177.5,19.8,197,1.106309832
TSLA,2024-06-28,Call,180,16.7,197,1.090944417
TSLA,2024-06-28,Call,182.5,14.05,197,1.075999973
TSLA,2024-06-28,Call,185,11.88,197,1.061459433
TSLA,2024-06-28,Call,187.5,9.46,197,1.047306641
TSLA,2024-06-28,Call,190,7.2,197,1.03352629
TSLA,2024-06-28,Call,192.5,5.25,197,1.020103871
TSLA,2024-06-28,Call,195,3.65,197,1.007025616
TSLA,2024-06-28,Call,197.5,2.37,197,0.994278456
TSLA,2024-06-28,Call,200,1.49,197,0.981849976
TSLA,2024-06-28,Call,202.5,0.89,197,0.969728371
TSLA,2024-06-28,Call,205,0.56,197,0.957902415
TSLA,2024-06-28,Call,207.5,0.32,197,0.946361422
TSLA,2024-06-28,Call,210,0.22,197,0.935095215
TSLA,2024-06-28,Call,215,0.09,197,0.913348814
TSLA,2024-06-28,Call,220,0.06,197,0.892590887
TSLA,2024-06-28,Call,225,0.02,197,0.872755534
TSLA,2024-06-28,Call,230,0.02,197,0.853782587
TSLA,2024-06-28,Call,235,0.01,197,0.835617
TSLA,2024-06-28,Call,240,0.01,197,0.818208313
TSLA,2024-06-28,Call,245,0.02,197,0.801510184
TSLA,2024-06-28,Call,250,0.01,197,0.78547998
TSLA,2024-06-28,Call,255,0.01,197,0.770078412
TSLA,2024-06-28,Call,260,0.01,197,0.755269212
TSLA,2024-06-28,Call,265,0.01,197,0.741018849
TSLA,2024-06-28,Call,270,0.01,197,0.727296278
TSLA,2024-06-28,Call,275,0.01,197,0.71407271
TSLA,2024-06-28,Call,280,0.01,197,0.701321411
TSLA,2024-06-28,Call,285,0.01,197,0.689017527
TSLA,2024-06-28,Call,290,0.01,197,0.677137914
TSLA,2024-06-28,Call,295,0.01,197,0.665661
TSLA,2024-06-28,Call,300,0.01,197,0.65456665
TSLA,2024-06-28,Call,305,0.01,197,0.64383605
TSLA,2024-06-28,Call,310,0.01,197,0.633451597
TSLA,2024-06-28,Call,315,0.01,197,0.62339681
TSLA,2024-06-28,Call,320,0.01,197,0.613656235
TSLA,2024-06-28,Call,325,0.01,197,0.60421537
TSLA,2024-06-28,Call,330,0.01,197,0.595060591
TSLA,2024-06-28,Call,335,0.01,197,0.58617909
TSLA,2024-06-28,Call,340,0.01,197,0.577558809
TSLA,2024-06-28,Call,350,0.01,197,0.561057129
TSLA,2024-06-28,Put,75,0.01,197,2.618266602
TSLA,2024-06-28,Put,80,0.01,197,2.454624939
TSLA,2024-06-28,Put,85,0.01,197,2.310235237
TSLA,2024-06-28,Put,90,0.01,197,2.181888835
TSLA,2024-06-28,Put,95,0.01,197,2.06705258
TSLA,2024-06-28,Put,100,0.01,197,1.963699951
TSLA,2024-06-28,Put,105,0.01,197,1.87019043
TSLA,2024-06-28,Put,110,0.01,197,1.785181774
TSLA,2024-06-28,Put,115,0.01,197,1.707565175
TSLA,2024-06-28,Put,120,0.01,197,1.636416626
TSLA,2024-06-28,Put,125,0.01,197,1.570959961
TSLA,2024-06-28,Put,130,0.01,197,1.510538424
TSLA,2024-06-28,Put,135,0.01,197,1.454592556
TSLA,2024-06-28,Put,140,0.01,197,1.402642822
TSLA,2024-06-28,Put,145,0.01,197,1.354275828
TSLA,2024-06-28,Put,150,0.02,197,1.309133301
TSLA,2024-06-28,Put,155,0.02,197,1.266903194
TSLA,2024-06-28,Put,157.5,0.04,197,1.24679362
TSLA,2024-06-28,Put,160,0.04,197,1.227312469
TSLA,2024-06-28,Put,162.5,0.05,197,1.208430739
TSLA,2024-06-28,Put,165,0.06,197,1.190121183
TSLA,2024-06-28,Put,167.5,0.07,197,1.17235818
TSLA,2024-06-28,Put,170,0.08,197,1.155117618
TSLA,2024-06-28,Put,172.5,0.08,197,1.138376783
TSLA,2024-06-28,Put,175,0.11,197,1.122114258
TSLA,2024-06-28,Put,177.5,0.12,197,1.106309832
TSLA,2024-06-28,Put,180,0.15,197,1.090944417
TSLA,2024-06-28,Put,182.5,0.2,197,1.075999973
TSLA,2024-06-28,Put,185,0.28,197,1.061459433
TSLA,2024-06-28,Put,187.5,0.44,197,1.047306641
TSLA,2024-06-28,Put,190,0.74,197,1.03352629
TSLA,2024-06-28,Put,192.5,1.26,197,1.020103871
TSLA,2024-06-28,Put,195,2.1,197,1.007025616
TSLA,2024-06-28,Put,197.5,3.38,197,0.994278456
TSLA,2024-06-28,Put,200,4.9,197,0.981849976
TSLA,2024-06-28,Put,202.5,6.78,197,0.969728371
TSLA,2024-06-28,Put,205,9.1,197,0.957902415
TSLA,2024-06-28,Put,207.5,11.29,197,0.946361422
TSLA,2024-06-28,Put,210,13.23,197,0.935095215
TSLA,2024-06-28,Put,215,20.85,197,0.913348814
TSLA,2024-06-28,Put,220,23.16,197,0.892590887
TSLA,2024-06-28,Put,225,28.4,197,0.872755534
TSLA,2024-06-28,Put,230,32.65,197,0.853782587
TSLA,2024-06-28,Put,235,49.9,197,0.835617
TSLA,2024-06-28,Put,240,45.25,197,0.818208313
TSLA,2024-06-28,Put,245,47.3,197,0.801510184
TSLA,2024-06-28,Put,250,55.5,197,0.78547998
TSLA,2024-06-28,Put,255,67.55,197,0.770078412
TSLA,2024-06-28,Put,260,82.45,197,0.755269212
TSLA,2024-06-28,Put,275,93,197,0.71407271
TSLA,2024-06-28,Put,280,97.18,197,0.701321411
TSLA,2024-06-28,Put,300,117.17,197,0.65456665
TSLA,2024-06-28,Put,325,139.77,197,0.60421537
TSLA,2024-06-28,Put,340,154.69,197,0.577558809
TSLA,2024-06-28,Put,350,166.55,197,0.561057129
TSLA,2024-07-05,Call,90,105.42,197,2.181888835
TSLA,2024-07-05,Call,100,94.93,197,1.963699951
TSLA,2024-07-05,Call,105,80.24,197,1.87019043
TSLA,2024-07-05,Call,110,58.75,197,1.785181774
TSLA,2024-07-05,Call,115,81.75,197,1.707565175
TSLA,2024-07-05,Call,120,77.55,197,1.636416626
TSLA,2024-07-05,Call,125,70.7,197,1.570959961
TSLA,2024-07-05,Call,130,67.9,197,1.510538424
TSLA,2024-07-05,Call,135,62.4,197,1.454592556
TSLA,2024-07-05,Call,140,57.06,197,1.402642822
TSLA,2024-07-05,Call,145,51.99,197,1.354275828
TSLA,2024-07-05,Call,150,46.49,197,1.309133301
TSLA,2024-07-05,Call,155,42.35,197,1.266903194
TSLA,2024-07-05,Call,157.5,39.8,197,1.24679362
TSLA,2024-07-05,Call,160,37.75,197,1.227312469
TSLA,2024-07-05,Call,162.5,34.45,197,1.208430739
TSLA,2024-07-05,Call,165,32.37,197,1.190121183
TSLA,2024-07-05,Call,167.5,29.16,197,1.17235818
TSLA,2024-07-05,Call,170,27.51,197,1.155117618
TSLA,2024-07-05,Call,172.5,24.85,197,1.138376783
TSLA,2024-07-05,Call,175,22.92,197,1.122114258
TSLA,2024-07-05,Call,177.5,19.89,197,1.106309832
TSLA,2024-07-05,Call,180,18.05,197,1.090944417
TSLA,2024-07-05,Call,182.5,15.35,197,1.075999973
TSLA,2024-07-05,Call,185,13.2,197,1.061459433
TSLA,2024-07-05,Call,187.5,11.36,197,1.047306641
TSLA,2024-07-05,Call,190,9.5,197,1.03352629
TSLA,2024-07-05,Call,192.5,7.89,197,1.020103871
TSLA,2024-07-05,Call,195,6.4,197,1.007025616
TSLA,2024-07-05,Call,197.5,5.2,197,0.994278456
TSLA,2024-07-05,Call,200,4.17,197,0.981849976
TSLA,2024-07-05,Call,202.5,3.4,197,0.969728371
TSLA,2024-07-05,Call,205,2.6,197,0.957902415
TSLA,2024-07-05,Call,207.5,2.07,197,0.946361422
TSLA,2024-07-05,Call,210,1.6,197,0.935095215
TSLA,2024-07-05,Call,215,1.01,197,0.913348814
TSLA,2024-07-05,Call,220,0.64,197,0.892590887
TSLA,2024-07-05,Call,225,0.41,197,0.872755534
TSLA,2024-07-05,Call,230,0.28,197,0.853782587
TSLA,2024-07-05,Call,235,0.19,197,0.835617
TSLA,2024-07-05,Call,240,0.14,197,0.818208313
TSLA,2024-07-05,Call,245,0.1,197,0.801510184
TSLA,2024-07-05,Call,250,0.08,197,0.78547998
TSLA,2024-07-05,Call,255,0.06,197,0.770078412
TSLA,2024-07-05,Call,260,0.05,197,0.755269212
TSLA,2024-07-05,Call,265,0.04,197,0.741018849
TSLA,2024-07-05,Call,270,0.02,197,0.727296278
TSLA,2024-07-05,Call,275,0.03,197,0.71407271
TSLA,2024-07-05,Call,280,0.03,197,0.701321411
TSLA,2024-07-05,Call,285,0.03,197,0.689017527
TSLA,2024-07-05,Call,290,0.01,197,0.677137914
TSLA,2024-07-05,Call,295,0.01,197,0.665661
TSLA,2024-07-05,Call,300,0.01,197,0.65456665
TSLA,2024-07-05,Call,305,0.01,197,0.64383605
TSLA,2024-07-05,Call,310,0.01,197,0.633451597
TSLA,2024-07-05,Call,315,0.02,197,0.62339681
TSLA,2024-07-05,Call,320,0.01,197,0.613656235
TSLA,2024-07-05,Call,325,0.02,197,0.60421537
TSLA,2024-07-05,Call,330,0.02,197,0.595060591
TSLA,2024-07-05,Call,335,0.01,197,0.58617909
TSLA,2024-07-05,Call,340,0.01,197,0.577558809
TSLA,2024-07-05,Call,350,0.01,197,0.561057129
TSLA,2024-07-05,Put,75,0.01,197,2.618266602
TSLA,2024-07-05,Put,80,0.01,197,2.454624939
TSLA,2024-07-05,Put,85,0.01,197,2.310235237
TSLA,2024-07-05,Put,90,0.01,197,2.181888835
TSLA,2024-07-05,Put,95,0.01,197,2.06705258
TSLA,2024-07-05,Put,100,0.01,197,1.963699951
TSLA,2024-07-05,Put,105,0.01,197,1.87019043
TSLA,2024-07-05,Put,110,0.01,197,1.785181774
TSLA,2024-07-05,Put,115,0.01,197,1.707565175
TSLA,2024-07-05,Put,120,0.02,197,1.636416626
TSLA,2024-07-05,Put,125,0.01,197,1.570959961
TSLA,2024-07-05,Put,130,0.01,197,1.510538424
TSLA,2024-07-05,Put,135,0.03,197,1.454592556
TSLA,2024-07-05,Put,140,0.04,197,1.402642822
TSLA,2024-07-05,Put,145,0.06,197,1.354275828
TSLA,2024-07-05,Put,150,0.07,197,1.309133301
TSLA,2024-07-05,Put,155,0.09,197,1.266903194
TSLA,2024-07-05,Put,157.5,0.1,197,1.24679362
TSLA,2024-07-05,Put,160,0.12,197,1.227312469
TSLA,2024-07-05,Put,162.5,0.14,197,1.208430739
TSLA,2024-07-05,Put,165,0.16,197,1.190121183
TSLA,2024-07-05,Put,167.5,0.21,197,1.17235818
TSLA,2024-07-05,Put,170,0.27,197,1.155117618
TSLA,2024-07-05,Put,172.5,0.34,197,1.138376783
TSLA,2024-07-05,Put,175,0.45,197,1.122114258
TSLA,2024-07-05,Put,177.5,0.62,197,1.106309832
TSLA,2024-07-05,Put,180,0.84,197,1.090944417
TSLA,2024-07-05,Put,182.5,1.13,197,1.075999973
TSLA,2024-07-05,Put,185,1.58,197,1.061459433
TSLA,2024-07-05,Put,187.5,2.12,197,1.047306641
TSLA,2024-07-05,Put,190,2.82,197,1.03352629
TSLA,2024-07-05,Put,192.5,3.7,197,1.020103871
TSLA,2024-07-05,Put,195,4.78,197,1.007025616
TSLA,2024-07-05,Put,197.5,6.05,197,0.994278456
TSLA,2024-07-05,Put,200,7.45,197,0.981849976
TSLA,2024-07-05,Put,202.5,8.83,197,0.969728371
TSLA,2024-07-05,Put,205,10.88,197,0.957902415
TSLA,2024-07-05,Put,207.5,12.55,197,0.946361422
TSLA,2024-07-05,Put,210,14.9,197,0.935095215
TSLA,2024-07-05,Put,215,19.01,197,0.913348814
TSLA,2024-07-05,Put,220,24.17,197,0.892590887
TSLA,2024-07-05,Put,225,27.65,197,0.872755534
TSLA,2024-07-05,Put,230,35,197,0.853782587
TSLA,2024-07-05,Put,235,42,197,0.835617
TSLA,2024-07-05,Put,240,52.6,197,0.818208313
TSLA,2024-07-05,Put,250,70.48,197,0.78547998
TSLA,2024-07-05,Put,260,71.85,197,0.755269212
TSLA,2024-07-05,Put,300,122.96,197,0.65456665
TSLA,2024-07-12,Call,75,104.7,197,2.618266602
TSLA,2024-07-12,Call,80,99,197,2.454624939
TSLA,2024-07-12,Call,100,95.1,197,1.963699951
TSLA,2024-07-12,Call,105,90.37,197,1.87019043
TSLA,2024-07-12,Call,110,87.1,197,1.785181774
TSLA,2024-07-12,Call,115,66.59,197,1.707565175
TSLA,2024-07-12,Call,120,67.31,197,1.636416626
